source,station_id,name,mac_address,earliest_date,latest_date,last_scraped_date,total_days,total_observations,latitude,longitude,elevation_ft,extinct
AWN,64bbf369d4bb82827bd98fa6,Weather ,8C:AA:B5:C7:8F:BF,2023-07-22,2026-06-14,2026-06-14,1059,293809,34.1190739,-84.1769587,1204.7,False
AWN,6593268e02deaa11bb9c6789,MrBrisket Weather Station,C8:C9:A3:16:C0:E2,2025-01-22,2026-06-14,2026-06-14,509,135888,34.1185875,-84.1446885,1103.0,False
AWN,63adbd72f9161a0001a1a15f,Rogers Home,30:83:98:A7:29:34,2022-12-29,2026-06-14,2026-06-14,1259,349295,34.117163,-84.0913641,1012.2,False
AWN,682552a5a566d77482477822,HavenReserve,C4:D8:D5:3A:BA:3A,2025-05-15,2026-06-14,2026-06-14,395,103475,34.1162,-84.3213,1008.1,False
AWN,6543ff5259431f96c00a65bb,Slap,08:3A:8D:DE:D5:40,2023-11-02,2026-06-14,2026-06-14,953,130459,34.11606112,-84.6317238,943.3,False
AWN,6574691fba338aed1f3cbf48,My Weather Station,E8:DB:84:E6:67:CF,2023-12-09,2026-06-14,2026-06-14,915,251294,34.1152966,-84.5425489,925.1,False
AWN,63a89436c0021a0001d42c23,My Weather Station,C4:5B:BE:6D:33:E9,2022-12-25,2026-06-14,2026-06-14,1267,352151,34.1138598,-84.5091306,915.6,False
AWN,68e42156861b60c4203c6409,My Weather Station,C4:D8:D5:3C:E9:FB,2025-10-06,2026-06-14,2026-06-14,252,62025,34.1131,-84.6002,1019.3,False
AWN,6620492338c00ce6afb6cc21,Dorothy,C8:C9:A3:0E:CD:BB,2024-04-17,2026-06-14,2026-06-14,788,214636,34.1114945,-84.0865573,1107.9,False
AWN,60343dd3f7bf9700011b6395,Wild Timber Weather,40:F5:20:3A:42:39,2023-12-31,2026-06-14,2026-06-14,896,246415,34.11148,-84.0904868,1078.0,False
AWN,6611ce59853442fe2c424dcd,Heritage,C4:5B:BE:FA:38:E5,2024-04-06,2026-06-14,2026-06-14,800,218143,34.1086487,-83.9901813,1133.7,False
AWN,676c5a21c9546e6dbc41120a,My Weather Station,48:E7:29:5E:E6:CB,2024-12-25,2026-06-14,2026-06-14,537,144223,34.1072,-84.6555,962.6,False
AWN,63acfe228098140001af6466,Two Willows Weather,C4:5B:BE:FA:10:85,2022-12-29,2026-06-14,2026-06-14,1262,352647,34.1066259,-83.9423416,1189.3,False
AWN,601da6af88fbf90001c2d6e2,Keystone Suwanee,34:00:8A:E2:9E:70,2022-10-30,2026-06-14,2026-06-14,1318,367442,34.1064896,-84.1297837,1115.3,False
AWN,63d5566f301a43000157557e,Steve's weather station,2C:F4:32:7E:5D:9C,2021-04-26,2026-06-14,2026-06-14,1843,517027,34.1061641,-84.5608315,1022.9,False
AWN,60ce40099675ba00012c2b81,Krehbiel Weather Station,E0:98:06:A3:36:B9,2022-10-25,2026-06-14,2026-06-14,1327,370239,34.1047022,-84.6562205,949.9,False
AWN,66e3861e75ef29b03c43c8b8,LexingtonManor,48:E7:29:5E:9E:AF,2024-09-13,2026-06-14,2026-06-14,640,172664,34.1045477,-84.067304,1076.7,False
AWN,62dc4eca21913200014c3bee,Laurel Springs Weather Station,BC:FF:4D:0F:ED:CC,2024-02-27,2026-06-14,2026-06-14,839,230150,34.1018294,-84.1435548,1158.4,False
AWN,62c49533d6ea0a000123aadf,Rockingham Weather Station,C4:5B:BE:6D:30:44,2023-10-05,2026-06-14,2026-06-14,979,269614,34.1014873,-84.5193754,971.1,False
AWN,658b608bdc07a482779bf4f0,TLBGarden Weather Station,C8:C9:A3:0E:DC:28,2023-12-26,2026-06-14,2026-06-14,891,245250,34.10073368,-84.43048464,889.3,False
AWN,63de8239235dd3000128b702,Puney02,30:83:98:A6:8D:7F,2023-02-04,2026-06-14,2026-06-14,1208,335397,34.099548,-84.4722055,903.6,False
AWN,66d0504c335048beca62f19c,Syensqo_wx,4C:EB:D6:1E:09:B5,2025-11-07,2026-06-08,2026-06-08,214,51933,34.0978415,-84.2273626,989.1,False
AWN,60637a5dbbde9c000146954e,DollHouseWeather,34:00:8A:E2:A1:44,2024-02-24,2026-06-14,2026-06-14,817,217497,34.0973976,-83.867327,1030.3,False
AWN,68ed6d3e1867a0a5af8a51ef,Beacon Weather,F8:B3:B7:86:45:62,2025-10-13,2026-06-14,2026-06-14,245,60215,34.0969,-84.218,,False
AWN,6863ef3a7a9dad4426e375da,4906WS,E4:B0:63:C9:45:B0,2025-07-01,2026-06-14,2026-06-14,349,90343,34.0951,-84.0555,1017.1,False
AWN,67f7189eac45452ec8109606,Badgett Homestead,4C:EB:D6:1F:F9:B1,2025-04-10,2026-06-14,2026-06-14,431,114135,34.0937,-84.5645,1042.3,False
AWN,65347ffaa5a098e22646e08d,Heritage at Crabapple AW2000,48:E7:29:54:FE:4C,2023-10-22,2026-06-14,2026-06-14,967,266717,34.0934989,-84.3485708,1112.2,False
AWN,64b6e00370253332edbf4fb6,L2W Home,E8:DB:84:F2:E2:76,2023-07-18,2026-06-14,2026-06-14,1063,294873,34.0926602,-84.6404324,921.8,False
AWN,6444162f2dc80ff2fe4b543b,Weatherstone,30:83:98:A6:AC:A5,2023-11-26,2026-06-14,2026-06-14,864,217416,34.09235809,-84.46716971,1038.8,False
AWN,644d73fa728057195600063c,Brendlynn Statio,30:83:98:A5:B2:21,2025-10-20,2026-06-14,2026-06-14,187,42939,34.0908412,-84.10405,1042.4,False
AWN,62a7f12c88bfd60001bf5fbf,My Weather Station,98:CD:AC:23:12:8C,2022-06-14,2026-06-14,2026-06-14,1455,404366,34.09,-84.338611,1119.1,False
AWN,67bb4bfebed76b00db317ce2,Deer Valley Station,40:91:51:59:6B:09,2025-02-23,2026-06-14,2026-06-14,477,127137,34.09,-84.0891,1009.0,False
AWN,669857a48c00eb4ba7b2c267,MJNERIJR_Weather Station,C8:C9:A3:27:A7:C3,2024-07-17,2026-06-14,2026-06-14,691,186545,34.0876369,-84.16952501,1157.7,False
AWN,5f1dfa4770738f00018a1f46,Edinburgh Weather,FC:F5:C4:98:69:29,2020-07-26,2026-06-14,2026-06-14,2130,599438,34.0854157,-84.1029774,1084.2,False
AWN,60bd14976884d000011d2c69,Buford Weather,8C:AA:B5:C6:68:22,2023-08-30,2026-06-14,2026-06-14,1006,277424,34.0852095,-83.9541255,1141.3,False
AWN,68110bd1f3aa3fd63ca0c951,Biltmore,EC:64:C9:F1:84:62,2025-04-29,2026-06-14,2026-06-14,412,108107,34.084,-83.9471,1206.1,False
AWN,620ac2c297ee440001c140db,My Weather Station,80:7D:3A:6F:28:5A,2024-09-22,2026-06-14,2026-06-14,631,169863,34.0838047,-84.3461326,1067.6,False
AWN,5e8e252835dd4564a5e22a06,OLAF,2C:F4:32:7E:5C:8F,2025-09-13,2026-06-14,2026-06-14,228,55442,34.0835845,-84.4763664,952.2,False
AWN,637d2d4ecbdf7300010745d6,Backyard,30:83:98:A7:28:FB,2022-11-22,2026-06-14,2026-06-14,1301,362215,34.0790626,-84.0220917,1067.8,False
AWN,5e2102985020fc565ea9f9cd,My Weather Station,A4:CF:12:A0:1A:F1,2025-08-30,2026-06-14,2026-06-14,279,71446,34.0781803,-84.5914618,1101.5,False
AWN,676ed77436d52709997fbea5,Roswell Weather Station,48:E7:29:69:32:B2,2024-12-27,2026-06-14,2026-06-14,535,143878,34.0779,-84.3633,1120.0,False
AWN,600cc7f3e3be540001c13cea,Bob's Weather Station,40:F5:20:3A:C6:A2,2025-10-17,2026-06-14,2026-06-14,241,58390,34.0763984,-84.0434073,1043.9,False
AWN,6429a357e804a800014feda6,JQW,C4:5B:BE:FA:3C:D0,2024-05-30,2026-06-14,2026-06-14,741,201273,34.0759261,-84.2667475,1037.4,False
AWN,644ec506c1e33f8250351528,DuaneWeather,30:83:98:A6:97:5E,2023-04-30,2026-06-14,2026-06-14,1142,317750,34.0753762,-84.2940899,1131.1,False
AWN,6873fb3340d81b99894be418,In The Forest II,24:D7:EB:EB:A2:81,2025-07-13,2026-06-14,2026-06-14,337,86762,34.0752,-84.076,1005.5,False
AWN,66e659bda9254463f5bd06e7,MJ’s Weather Station ,D8:BC:38:DB:69:57,2024-09-15,2026-06-14,2026-06-14,615,314397,34.0745475,-84.4971904,982.1,False
AWN,6859ca72bf2716a1652c4375,MeadowCreek,34:94:54:93:19:E4,2025-06-23,2026-06-14,2026-06-14,357,92501,34.0733,-84.5832,1095.1,False
AWN,5d59e07016a5134015f23cc8,Saddle Creek East,DC:4F:22:59:74:F6,2020-10-25,2026-06-14,2026-06-14,2053,576092,34.07316167,-84.34832141,1051.6,False
AWN,67a9265ab4bf793460f41f58,Mills Household,CC:8D:A2:70:BD:A8,2025-02-09,2026-06-14,2026-06-14,491,131147,34.0727,-84.5726,969.0,False
AWN,67757c8d6291bdc7d2f0ef22,Jett_Rd_Weather,CC:7B:5C:4B:BD:58,2025-01-01,2026-06-15,2026-06-15,523,139846,34.0727,-84.498,960.9,False
AWN,658dfe28692bbed9c34bdcef,My Weather Station,C8:C9:A3:10:32:24,2025-11-19,2026-06-14,2026-06-14,208,49334,34.07227888,-84.39182486,1070.8,False
AWN,663ff9771cb85fa72b52951d,Saddle Creek,C8:C9:A3:16:A8:FC,2024-05-11,2026-06-14,2026-06-14,765,208390,34.0720929,-84.3507338,1098.9,False
AWN,658df9389bb5c1ff14c9e9cd,Anderson ,34:00:8A:E4:6E:0A,2025-11-13,2026-06-15,2026-06-15,203,48129,34.0713582,-84.0852936,1049.5,False
AWN,65e10baba1b91a4ef4e59b8c,Home Station on,E8:DB:84:E3:D0:52,2021-11-17,2026-06-14,2026-06-14,1670,469534,34.0707037,-84.4057555,1034.8,False
AWN,6727a0c5c5e8b5c7a0bd6c80,Weather station ,4C:EB:D6:20:59:EC,2024-11-03,2026-06-10,2026-06-10,585,157435,34.0692,-83.8581,988.6,False
AWN,65849bf57babbb565cbe68d3,Main Weather Station,48:55:19:C2:84:0D,2023-12-21,2026-06-14,2026-06-14,907,249619,34.0690538,-84.6217283,1064.5,False
AWN,600b5b13d7d8a9000118be0b,W4GAP,F0:08:D1:07:07:FC,2024-06-25,2026-06-14,2026-06-14,720,195845,34.0683688,-84.2026149,1125.3,False
AWN,6213e7638c7d0c0001c36b7d,Ulp House,80:7D:3A:4F:27:47,2022-02-21,2026-06-14,2026-06-14,1575,442942,34.0672266,-84.0542196,1120.1,False
AWN,65a2a7b3dc432a29f2f9e8d9,Wingate Weather Johns Creek,C8:C9:A3:16:C8:08,2024-01-13,2026-06-14,2026-06-14,881,242269,34.0664945,-84.2005452,1123.5,False
AWN,65a44909de9220519825236e,Mac’s Station,C4:5B:BE:6E:81:B2,2024-01-14,2026-06-14,2026-06-14,883,243028,34.0661399,-84.3674921,,False
AWN,67bb9a7602fe7f7023544c46,TheArtOfWeather,48:E7:29:7C:5E:E3,2025-02-23,2026-06-14,2026-06-14,477,126110,34.0659,-84.6769,911.6,False
AWN,5a05e2158e78b9000d0fd5c0,Your House,2C:3A:E8:25:FC:F8,2018-06-21,2026-06-14,2026-06-14,2913,745162,34.0648,-84.2265,1168.1,False
AWN,68261ab795e1e7f5eafd1426,Ami's,D8:13:2A:30:A0:87,2025-05-15,2026-06-14,2026-06-14,396,177615,34.0641,-83.896,1093.2,False
AWN,68a0913e769e3887583cad6c,Veatch,24:D7:EB:EB:97:50,2025-08-16,2026-06-14,2026-06-14,242,57762,34.0638,-84.3649,1151.4,False
AWN,67f99de84add0fb4528bc260,Acworth Ga @ 50ft,C4:5B:BE:5E:0D:A7,2024-06-02,2026-06-14,2026-06-14,742,202877,34.0631,-84.6462,959.1,False
AWN,5d55d05e8ebc353ff079f231,Obi-weather,DC:4F:22:59:71:33,2019-08-15,2026-06-14,2026-06-14,2496,705405,34.06230936,-84.01958043,1120.9,False
AWN,62b632b798f8fb000126d08c,My Weather Station,C4:5B:BE:5E:FC:F5,2022-06-25,2026-06-14,2026-06-14,1442,403891,34.0615245,-84.4544724,1496.5,False
AWN,5e9b52a2f82f7d652c108658,Lakeview ,84:F3:EB:54:50:66,2022-12-30,2026-06-14,2026-06-14,1261,349904,34.0606791,-84.6755553,901.6,False
AWN,61b7868d85c40800014858d6,HomeSweatHome,E8:DB:84:E3:DF:18,2023-03-10,2026-06-14,2026-06-14,1193,331910,34.0602275,-84.4540828,1431.3,False
AWN,66ba1a35945b6de7c40e146b,Weather 1,54:32:04:4B:FC:C4,2024-08-12,2026-06-14,2026-06-14,672,181898,34.0601379,-84.4246588,1101.2,False
AWN,63f4f33c0e9395000198100f,North Landing Community,30:83:98:A5:A0:57,2023-02-21,2026-06-14,2026-06-14,1210,336978,34.0595848,-84.4899948,980.7,False
AWN,609816c9506bb60001f5dfc1,My Weather Station,34:00:8A:E2:99:7F,2025-04-26,2026-06-14,2026-06-14,415,109203,34.0592876,-84.4555258,1252.8,False
AWN,6856ddfaddfc55a9ede69c5b,Weather machine,F8:B3:B7:82:FD:8D,2025-06-21,2026-06-14,2026-06-14,359,93200,34.0583,-84.4882,977.7,False
AWN,654ef1358fdb90e48c041423,WigWeatherStation,C8:C9:A3:10:37:C1,2023-11-11,2026-06-14,2026-06-14,947,261905,34.0582304,-84.4570101,1186.9,False
AWN,65971d7e64081e336cf2f700,DCWS,C8:C9:A3:16:C2:6B,2024-01-04,2026-06-14,2026-06-14,881,120280,34.0569969,-84.2383552,1120.7,False
AWN,604e199249d9730001fbbc36,SIERRA_CREEK,C4:6E:7B:44:87:22,2025-09-06,2026-06-14,2026-06-14,274,68291,34.05699095,-83.86492254,986.2,False
AWN,659affddb3af19b36ff75270,fshields1951,C8:C9:A3:16:A0:34,2024-01-07,2026-06-14,2026-06-14,890,244913,34.0542263,-84.4421893,1116.1,False
AWN,5c4bc89220591177c0689988,Benjamin’s Weather Station,DC:4F:22:32:EB:A6,2020-06-15,2026-06-14,2026-06-14,2187,615371,34.0536761,-84.5150299,1028.1,False
AWN,61c607f7b71d710001ad02ff,B&B,E8:DB:84:E3:DC:79,2021-12-24,2026-06-14,2026-06-14,1617,452060,34.0535041,-84.520985,980.9,False
AWN,68a9d82a4b19cb5743087bf9,Weather01,F8:B3:B7:81:64:0F,2025-08-23,2026-06-14,2026-06-14,296,74777,34.0528,-84.4515,1247.0,False
AWN,672afb202d1b5999b37e7f87,AmberCreek,C4:5B:BE:5D:EC:51,2025-08-01,2026-06-14,2026-06-14,318,81487,34.0525,-83.9407,,False
AWN,6779a816f6b7c45b376936bf,Incognito,EC:64:C9:EF:F2:EE,2025-01-04,2026-06-14,2026-06-14,527,141576,34.0524,-84.4796,1045.0,False
AWN,6806709cae5d2fc6c205050d,Home Weather,CC:7B:5C:51:47:69,2025-08-21,2026-06-14,2026-06-14,282,35350,34.0504,-84.6299,1020.1,False
AWN,630ff5841c06f9000187b4c8,Mrzuty Court,C4:5B:BE:5D:3E:C3,2022-09-01,2026-06-14,2026-06-14,1369,376616,34.0475715,-84.3492255,1117.1,False
AWN,631cdb95685f8b0001ff6e04,Creekside Crossing 42,C4:5B:BE:5D:83:93,2025-10-10,2026-06-14,2026-06-14,240,57633,34.047221,-84.1913548,1068.6,False
AWN,632619bb70e26900019ea967,HMWeather1,C4:5B:BE:5C:FB:73,2022-09-17,2026-06-14,2026-06-14,1363,380888,34.0464848,-83.9058273,986.1,False
AWN,680bc126d485f132c7a852f5,Natalie's Weather Station,E8:DB:84:E6:67:47,2025-04-25,2026-06-14,2026-06-14,416,109588,34.0459,-83.9403,1151.1,False
AWN,68d41d55d399e26665f7cacb,Home,9C:9E:6E:28:87:6C,2025-09-24,2026-06-14,2026-06-14,264,65729,34.0458,-84.0067,1087.2,False
AWN,66678eec616f66abfa5cd80e,My Weather Station,BC:FF:4D:81:C6:71,2024-06-10,2026-06-14,2026-06-14,735,199325,34.0455683,-84.0457665,,False
AWN,65b6f6aa0e81915dc727455c,Grapes,54:32:04:49:DF:9C,2024-01-29,2026-06-14,2026-06-14,865,238053,34.0429307,-84.50778389,990.8,False
AWN,665b10b39ca2c293f8ac680d,Weather,C8:C9:A3:27:9F:E8,2024-06-01,2026-06-14,2026-06-14,744,202867,34.0427517,-84.2106288,347.7,False
AWN,64b19438ecb2b16632d8c429,My Weather Station,E8:DB:84:F2:E2:5E,2025-07-26,2026-06-14,2026-06-14,324,82733,34.042747,-84.2749746,982.1,False
AWN,673e7c4d2eec203cc29e0989,Marty’s Weather,48:E7:29:69:B3:01,2024-11-21,2026-06-14,2026-06-14,571,154065,34.0424,-83.8652,1053.4,False
AWN,63346fdb07b42f0001fbff6e,WINN’S WEATHER STATION,E8:68:E7:86:C1:1A,2022-09-29,2026-06-14,2026-06-14,1352,378359,34.0395799,-84.5930778,1082.7,False
AWN,6865c74f69d4e4463d6b743e,Weather Wizard,C4:D8:D5:3B:8C:BD,2025-07-02,2026-06-14,2026-06-14,291,72516,34.0393,-84.4021,991.9,False
AWN,5fe4f923289aea00018fcfd5,Home,D8:F1:5B:15:4A:E8,2020-12-24,2026-06-14,2026-06-14,1989,557953,34.039091,-84.4494692,1167.6,False
AWN,6592e289f0fedc897d0c2a99,My weather station,C8:C9:A3:55:94:0E,2024-01-01,2026-06-14,2026-06-14,896,246548,34.0390419,-84.0076328,1092.1,False
AWN,676c3a3cee47d58c7fcab9e5,Roswell Station,48:E7:29:7C:64:BA,2024-12-25,2026-06-14,2026-06-14,535,143368,34.0385,-84.3595,1089.8,False
AWN,64399c6e3a07b80001b371bc,Smith Dr,48:55:19:C2:75:C2,2023-04-14,2026-06-14,2026-06-14,1101,311492,34.03726101,-84.61015828,1104.6,False
AWN,63b335a39310cb00017a17b8,Shirley’s weather ,C4:5B:BE:F9:F5:D6,2023-01-02,2026-06-14,2026-06-14,1203,341136,34.03617216,-84.4722101,1112.5,False
AWN,64f68e464fea6fc53ef5237f,Weatherscan Resurrected,C4:5B:BE:FA:BB:F5,2025-03-15,2026-06-14,2026-06-14,457,121199,34.0359,-84.6416,1046.6,False
AWN,685a914aca23719943a022fa,Evergreen NCACA,10:91:A8:0B:58:30,2025-06-24,2026-05-16,2026-05-16,327,333463,34.0353,-84.7355,950.7,False
AWN,666e0506bbf11e39bff318c8,Johns Creek,C8:C9:A3:10:36:4F,2024-06-15,2026-06-14,2026-06-14,730,198640,34.0347,-84.1742,999.0,False
AWN,681254f83a68edf5d10b4cc2,Shallowford Park ,D4:8C:49:30:34:E1,2025-04-30,2026-06-14,2026-06-14,411,108026,34.0335,-84.4025,948.8,False
AWN,65986f4f915e98d6d4dd5eb0,Lakehouse,C8:C9:A3:16:C4:1E,2024-01-05,2026-06-14,2026-06-14,837,226023,34.0334062,-84.376124,,False
AWN,658b178f5a365759308f36ec,Rain E Day,48:E7:29:55:00:51,2024-11-29,2026-06-14,2026-06-14,563,150434,34.0332092,-84.5922596,1026.8,False
AWN,61fec057decb750001e01b42,Austin Weather Station,C4:5B:BE:6E:57:4F,2022-02-05,2026-06-14,2026-06-14,1587,443291,34.033138,-84.3884743,1049.4,False
AWN,6292c608a72ef900013c8752,Weather station 2,C4:5B:BE:5F:0B:B8,2022-05-29,2026-06-14,2026-06-14,1473,412130,34.03244857,-84.23293182,1075.2,False
AWN,65b17afcc7d85485ee6c6136,My Weather Station,C8:C9:A3:10:3B:61,2024-01-24,2026-06-14,2026-06-14,872,239214,34.03,-84.1137636,902.8,False
AWN,6637b8ce879090ba2415ed8a,Law49,54:32:04:4A:1B:08,2024-05-05,2026-06-14,2026-06-14,759,204784,34.0295037,-83.9814714,1126.1,False
AWN,67793de980893c82d191868c,Kelly’s weather station,4C:EB:D6:20:59:93,2025-01-04,2026-06-14,2026-06-14,527,141634,34.0291,-84.5133,981.3,False
AWN,657f1914d8d7b8dafc3b78d4,The Lake,C8:C9:A3:10:3B:99,2025-07-27,2026-06-14,2026-06-14,323,82782,34.0287949,-83.946206,1123.7,False
AWN,6429f1a6c459730001406b6b,Seangela,30:83:98:A7:4D:95,2023-04-02,2026-06-14,2026-06-14,1164,322906,34.0287506,-84.3042539,1035.1,False
AWN,674c824b2346a368282d37a0,Scott's Weather Station,4C:EB:D6:20:29:49,2024-12-01,2026-06-14,2026-06-14,560,150061,34.0285,-84.2605,1094.8,False
AWN,6345bc1ad001d20001daab8a,Garden Station,30:83:98:A7:19:CE,2022-10-11,2026-06-14,2026-06-14,1328,370669,34.0266574,-84.3416544,1077.2,False
AWN,65e612741c5b4e72999b1468,Backyard Weather,C8:C9:A3:16:BC:DD,2024-03-04,2026-06-14,2026-06-14,833,227457,34.0262582,-84.238561,998.0,False
AWN,605791fdadf39800012778ec,Hawthorne Atlanta,E0:98:06:A3:36:3D,2021-03-21,2026-06-14,2026-06-14,1900,534170,34.0260169,-84.4390959,1137.0,False
AWN,679e2d1e27c024649ed86eb8,Lassiter Road - Rolling Acres,48:E7:29:7C:A4:F5,2025-02-01,2026-06-14,2026-06-14,499,133047,34.0248,-84.4375,1115.7,False
AWN,65bd7a8e917b69f09f4a4c99,My Weather Station,C8:C9:A3:10:30:59,2025-06-30,2026-06-14,2026-06-14,350,89838,34.0244,-84.1875,1003.5,False
AWN,5e0bb28168fdc757d6603485,Maple Ridge,2C:F4:32:24:AA:B2,2019-12-31,2026-06-14,2026-06-14,2334,658114,34.0235171,-84.0928494,1019.5,False
AWN,63aa072018782600018fa6ef,KGAKENNE182,C4:5B:BE:5C:95:EF,2022-12-26,2026-06-14,2026-06-14,1267,353353,34.0234337,-84.6154897,1087.8,False
AWN,65863bfd45fa7b1c835d99eb,Rfd Roswell,48:55:19:C2:B5:49,2023-12-23,2026-06-14,2026-06-14,905,249030,34.0232431,-84.3615555,1082.6,False
AWN,677087d564f7bf8e22f275a4,Laithbank,C8:2B:96:2B:8F:05,2024-12-29,2026-06-14,2026-06-14,533,143421,34.0232,-84.2075,920.9,False
AWN,68eaaab0ab6094a40dd54dec,ES PWS,24:D7:EB:EB:A1:10,2025-10-11,2026-06-14,2026-06-14,247,60328,34.0224,-84.4402,1098.9,False
AWN,67770dec44ab28300561e64d,Cheatham Court Weather,C8:C9:A3:27:A4:19,2025-01-02,2026-06-14,2026-06-14,529,142248,34.0217,-84.7323,904.8,False
AWN,5fcd2d6b60a142000100b90e,Dills Weather,48:3F:DA:53:BD:4D,2020-12-06,2026-06-14,2026-06-14,2003,562633,34.0214541,-84.1615897,949.3,False
AWN,5feb8f5000ea2b000123c98e,FedererGOAT ,F0:08:D1:07:32:83,2024-06-15,2026-06-14,2026-06-14,730,198956,34.0213491,-84.4447117,1147.1,False
AWN,6835acc71b68aa77a2eefe81,BSM4,4C:EB:D6:20:17:35,2025-05-27,2026-06-14,2026-06-14,373,96348,34.0213,-84.0914,1064.4,False
AWN,5e41c6c39f8cca64cc9a411d,Macby Creekside,80:7D:3A:7C:4D:93,2020-02-10,2026-06-14,2026-06-14,2310,650587,34.021115,-84.5030249,1020.9,False
AWN,5ec6d597ab2b400001c59488, Kale City,98:F4:AB:F8:92:B3,2020-05-21,2026-06-14,2026-06-14,2180,615270,34.0197215,-83.9369125,1075.7,False
AWN,5ffce88f5442010001a0dfe4,Carriage Gate,E0:98:06:A3:4D:36,2025-07-06,2026-06-14,2026-06-14,344,88747,34.0160882,-84.1393956,1054.2,False
AWN,5d559f98838e6483b722e60e,KRYY,noaa-KRYY,2019-08-15,2026-06-14,2026-06-14,2481,164676,34.01306,-84.5986099,1040.0,False
AWN,6429daa4bb247c0001c8c4ba,Home Weather,C4:5B:BE:F9:D6:58,2023-04-02,2026-06-14,2026-06-14,1168,324412,34.012452,-84.5388054,990.5,False
AWN,67f907bdf89c45841ef39860,Camden Pointe,D4:8C:49:30:32:4F,2025-04-11,2026-06-14,2026-06-14,430,113739,34.0097,-84.7093,903.7,False
AWN,63c75dfe4ac72700010b3a55,Lantis3 Weather Station,E8:DB:84:9A:0B:9A,2023-01-18,2026-06-14,2026-06-14,1241,346560,34.0093387,-84.4709552,1105.8,False
AWN,687681375e4984dc02af40b2,Wx Joan,CC:7B:5C:4B:BF:A7,2025-07-15,2026-06-14,2026-06-14,335,86179,34.0087,-84.4158,974.8,False
AWN,67b52940f8ac199c983c6daa,Macie's Weather,48:E7:29:69:AE:D0,2025-02-19,2026-06-14,2026-06-14,481,128626,34.0076,-84.6404,1068.5,False
AWN,6770656ca842e8f73b3ddd15,EWhipDuluth,54:32:04:49:A7:30,2024-12-28,2026-06-14,2026-06-14,534,143579,34.0069,-84.1567,1029.7,False
AWN,6822198bdb97c3d33756d028,Cedar Grove,CC:8D:A2:73:6B:FC,2025-05-12,2026-06-14,2026-06-14,390,101708,34.0067,-84.5014,1103.4,False
AWN,63b87a4e0f1f1d0001248ae0,KandG,BC:FF:4D:10:72:E7,2023-01-06,2026-06-14,2026-06-14,1255,346232,34.0049007,-84.5170797,1060.8,False
AWN,60ce4722aa20a700010a70a9,SapperHome,E0:98:06:A3:3F:F5,2022-02-27,2026-06-14,2026-06-14,1561,436601,34.0035112,-84.1189189,1044.5,False
AWN,5f601165333ff60001624208,Saqqara,48:3F:DA:56:E6:9B,2020-09-15,2026-06-14,2026-06-14,2084,587349,34.0029623,-84.4656792,1117.8,False
AWN,637e023e7726890001453466,My Weather Station,A4:CF:12:A0:33:60,2022-11-23,2026-06-14,2026-06-14,1289,357432,34.0014308,-84.6857878,1001.2,False
AWN,669ee29698e6fc2b1d7ae911,kweather,48:E7:29:5F:6B:48,2025-06-14,2026-06-14,2026-06-14,359,92432,33.9992601,-84.6269457,1134.6,False
AWN,61314d13b16cdb00018aa262,APALACHEE WOODS WEATHER STATION,E8:68:E7:86:BE:96,2021-09-02,2026-06-14,2026-06-14,1739,488521,33.9989025,-83.918221,1039.1,False
AWN,5f6ce7299d12e200016af375,Steve Home,48:3F:DA:54:AE:FB,2020-09-24,2026-06-14,2026-06-14,2069,580488,33.9986482,-84.044806,1061.6,False
AWN,676c66a3115c144fcf334485,Jack home,48:E7:29:7C:99:6B,2024-12-25,2026-06-14,2026-06-14,537,144386,33.9986,-84.4114,963.4,False
AWN,68bc7a46144f3d3debcba97b,dwb1898,F8:B3:B7:83:5C:B9,2025-09-06,2026-06-14,2026-06-14,281,70272,33.9971,-84.6309,1163.8,False
AWN,65989a8d7bd695566632a1a7,My Weather Station,C8:C9:A3:0E:DB:11,2025-02-20,2026-06-14,2026-06-14,472,125144,33.9961902,-84.4714676,1073.0,False
AWN,67a778a42aa4c812ec998df7,Pool Sensor,EC:64:C9:EF:EF:6E,2025-02-08,2026-06-14,2026-06-14,480,127870,33.9946,-84.4281,1063.2,False
AWN,6252f7ff10aea000013f0a37,Brayward,98:CD:AC:22:C5:17,2022-04-10,2026-06-14,2026-06-14,1520,426112,33.99447079,-84.29906958,998.7,False
AWN,658f955314da46d6976d0d8a,home,C8:C9:A3:16:BD:79,2023-12-30,2026-06-14,2026-06-14,898,247273,33.9942346,-84.0129538,1070.2,False
AWN,67f69ca930a87a617ec3c301,KIKWeather,D8:BC:38:DB:65:7B,2025-04-08,2026-06-14,2026-06-14,433,203226,33.9937,-84.077,1143.6,False
AWN,64ceeb3d90c98a8625bb19e3,My Weather Station,34:94:54:93:19:FD,2023-08-05,2026-06-14,2026-06-14,1044,287979,33.9914273,-84.3134212,944.0,False
AWN,676da43e2a39736126cb3af4,Gwolf Weather Station,CC:7B:5C:4B:BA:15,2024-12-26,2026-06-14,2026-06-14,536,143866,33.9914,-84.4247,1005.4,False
AWN,64bef8181fab64693bee4fbb,Home,34:94:54:93:25:44,2023-07-24,2026-06-14,2026-06-14,1050,290991,33.9911924,-84.6633393,997.2,False
AWN,678ff04efc3ab784cfbcccd4,Murpheyhouse,54:32:04:43:06:9C,2025-01-21,2026-06-14,2026-06-14,510,136418,33.9904,-84.4423,1007.4,False
